time,u,y_lineal,ydot_lineal,i_lineal,y,ydot,i,e
3.5805897,1.0007218,-5.1545219e-05,0.0018653645,0.51576555,-5.3742391e-05,7.7338771e-05,0.50010789,-2.197172e-06
3.5870028,1.0014028,-5.1059447e-05,0.0018630474,0.51575789,-5.3248917e-05,7.666714e-05,0.50010575,-2.1894698e-06
3.5935295,1.0034751,-5.0585389e-05,0.0018574534,0.51573666,-5.275148e-05,7.606776e-05,0.50010125,-2.1660906e-06
3.5989278,1.0030635,-5.0172657e-05,0.001857829,0.51573983,-5.2343361e-05,7.5457687e-05,0.50010112,-2.1707043e-06
3.6034587,1.001208,-4.9811524e-05,0.0018616979,0.51575721,-5.2003116e-05,7.4864344e-05,0.50010355,-2.1915914e-06
3.6082465,1.000682,-4.944862e-05,0.0018624167,0.51576159,-5.1646118e-05,7.4321388e-05,0.50010371,-2.1974978e-06
3.6141508,1.0008914,-4.9014204e-05,0.0018612907,0.51575865,-5.1209317e-05,7.3704851e-05,0.50010247,-2.195113e-06
3.6208659,1.0023946,-4.8538993e-05,0.0018570423,0.51574298,-5.0717139e-05,7.3081154e-05,0.50009894,-2.1781462e-06
3.6256861,1.0012365,-4.8175381e-05,0.0018592567,0.51575354,-5.0366557e-05,7.2512008e-05,0.50010018,-2.1911758e-06
3.6305063,1.0007055,-4.7821316e-05,0.0018600001,0.51575799,-5.0018455e-05,7.1981571e-05,0.50010036,-2.1971383e-06
3.6363591,1.0008954,-4.740412e-05,0.0018589451,0.51575527,-4.9599094e-05,7.1389031e-05,0.50009919,-2.1949734e-06
3.6429856,1.0022523,-4.6948989e-05,0.0018550723,0.51574107,-4.9128646e-05,7.0788389e-05,0.50009595,-2.1796571e-06
3.6490163,1.0036974,-4.6541055e-05,0.0018510594,0.51572611,-4.8704405e-05,7.0259147e-05,0.50009266,-2.1633502e-06
3.6539007,1.0019428,-4.6180106e-05,0.0018546895,0.5157425,-4.8363205e-05,6.9670088e-05,0.50009492,-2.1830996e-06
3.6584389,1.000822,-4.5852676e-05,0.001856868,0.51575277,-4.8048387e-05,6.9154477e-05,0.50009617,-2.1957107e-06
3.6637297,1.0006904,-4.5486875e-05,0.0018566488,0.5157533,-4.7684047e-05,6.8623063e-05,0.50009565,-2.197172e-06
3.6701428,1.0013717,-4.505674e-05,0.0018544117,0.51574576,-4.724621e-05,6.8031476e-05,0.50009361,-2.1894698e-06
3.6766695,1.0034443,-4.4638781e-05,0.0018488985,0.51572464,-4.6804872e-05,6.7512805e-05,0.50008923,-2.1660906e-06
3.6820678,1.003033,-4.4272052e-05,0.0018493402,0.5157279,-4.6442756e-05,6.6968916e-05,0.50008919,-2.1707043e-06
3.6865987,1.0011777,-4.3949257e-05,0.0018532642,0.51574536,-4.6140848e-05,6.6430726e-05,0.5000917,-2.1915914e-06
3.6913865,1.0006519,-4.3626592e-05,0.001854041,0.51574982,-4.5824089e-05,6.5945662e-05,0.50009194,-2.1974978e-06
3.6972908,1.0008615,-4.3241419e-05,0.0018529858,0.51574698,-4.5436532e-05,6.5399971e-05,0.5000908,-2.1951129e-06
3.7040059,1.002365,-4.2821708e-05,0.0018488173,0.51573142,-4.4999854e-05,6.485612e-05,0.50008738,-2.1781462e-06
3.7088261,1.0012071,-4.2497605e-05,0.0018510885,0.51574206,-4.4688781e-05,6.4343816e-05,0.5000887,-2.1911758e-06
3.7136464,1.0006763,-4.2182777e-05,0.0018518883,0.51574659,-4.4379915e-05,6.3869827e-05,0.50008896,-2.1971382e-06
3.7194992,1.0008665,-4.1812858e-05,0.0018509013,0.51574397,-4.4007831e-05,6.3345304e-05,0.50008789,-2.1949734e-06
3.7261257,1.0022236,-4.1410775e-05,0.0018471049,0.51572988,-4.3590432e-05,6.2820982e-05,0.50008476,-2.1796571e-06
3.7321563,1.0036689,-4.1050681e-05,0.0018431608,0.51571501,-4.3214031e-05,6.2360567e-05,0.50008156,-2.1633502e-06
3.7370408,1.0019146,-4.0728177e-05,0.0018468462,0.51573148,-4.2911277e-05,6.1826818e-05,0.5000839,-2.1830996e-06
3.7415789,1.0007939,-4.0436226e-05,0.0018490758,0.51574183,-4.2631937e-05,6.1362247e-05,0.50008522,-2.1957106e-06
3.7468698,1.0006626,-4.0111496e-05,0.0018489156,0.51574244,-4.2308668e-05,6.0889921e-05,0.50008478,-2.1971719e-06
3.7532828,1.0013441,-3.9730726e-05,0.0018467496,0.51573499,-4.1920196e-05,6.0369355e-05,0.50008285,-2.1894698e-06
3.7598096,1.003417,-3.9362541e-05,0.0018413079,0.51571398,-4.1528632e-05,5.9922292e-05,0.50007857,-2.1660905e-06
3.7652079,1.0030059,-3.903663e-05,0.0018418084,0.51571732,-4.1207334e-05,5.9437127e-05,0.50007861,-2.1707043e-06
3.7697388,1.0011507,-3.8747849e-05,0.0018457814,0.51573484,-4.093944e-05,5.8947873e-05,0.50008118,-2.1915914e-06
3.7745265,1.0006251,-3.8460887e-05,0.0018466095,0.51573938,-4.0658384e-05,5.8514173e-05,0.50008149,-2.1974978e-06
3.7804308,1.000835,-3.8119406e-05,0.0018456171,0.51573662,-4.0314519e-05,5.803134e-05,0.50008044,-2.1951129e-06
3.7871459,1.0023388,-3.7748938e-05,0.0018415195,0.51572117,-3.9927084e-05,5.7558334e-05,0.50007713,-2.1781462e-06
3.7919662,1.001181,-3.745989e-05,0.0018438412,0.51573188,-3.9651066e-05,5.7096462e-05,0.50007851,-2.1911757e-06
3.7967864,1.0006504,-3.7179875e-05,0.001844691,0.51573648,-3.9377013e-05,5.6672558e-05,0.50007885,-2.1971382e-06
3.8026392,1.0008408,-3.6851903e-05,0.0018437644,0.51573394,-3.9046877e-05,5.6208382e-05,0.50007786,-2.1949734e-06
3.8092657,1.0021982,-3.6496889e-05,0.0018400357,0.51571995,-3.8676546e-05,5.5751776e-05,0.50007483,-2.179657e-06
3.8152963,1.0036437,-3.6179242e-05,0.0018361526,0.51570517,-3.8342592e-05,5.5352428e-05,0.50007172,-2.1633502e-06
3.8201808,1.0018896,-3.589085e-05,0.0018398871,0.5157217,-3.8073949e-05,5.4867754e-05,0.50007412,-2.1830996e-06
3.824719,1.000769,-3.5630377e-05,0.001842162,0.51573211,-3.7826087e-05,5.444847e-05,0.5000755,-2.1957106e-06
3.8300098,1.0006379,-3.5342087e-05,0.0018420542,0.51573279,-3.7539259e-05,5.4028569e-05,0.50007514,-2.1971719e-06
3.8364229,1.0013196,-3.5005117e-05,0.0018399513,0.51572544,-3.7194587e-05,5.3571016e-05,0.50007329,-2.1894698e-06
3.8429496,1.0033927,-3.4681096e-05,0.0018345731,0.51570451,-3.6847186e-05,5.318749e-05,0.5000691,-2.1660905e-06
3.8483479,1.0029818,-3.43914e-05,0.0018351257,0.51570793,-3.6562104e-05,5.2754427e-05,0.50006921,-2.1707042e-06
3.8528788,1.0011268,-3.4132799e-05,0.0018391421,0.51572551,-3.6324391e-05,5.2308591e-05,0.50007185,-2.1915914e-06
3.8576666,1.0006014,-3.3877515e-05,0.0018400157,0.51573012,-3.6075013e-05,5.1920465e-05,0.50007223,-2.1974977e-06
3.8635709,1.0008114,-3.3574801e-05,0.0018390792,0.51572744,-3.5769914e-05,5.1493404e-05,0.50007126,-2.1951129e-06
3.870286,1.0023155,-3.3248024e-05,0.0018350444,0.51571207,-3.5426171e-05,5.1083255e-05,0.50006803,-2.1781462e-06
3.8751062,1.0011578,-3.299008e-05,0.0018374108,0.51572284,-3.5181256e-05,5.0666131e-05,0.50006948,-2.1911757e-06
3.8799265,1.0006274,-3.2740953e-05,0.0018383051,0.51572751,-3.4938092e-05,5.0286664e-05,0.50006988,-2.1971382e-06
3.8857793,1.000818,-3.24502e-05,0.001837432,0.51572504,-3.4645174e-05,4.9876033e-05,0.50006896,-2.1949734e-06
3.8924058,1.0021756,-3.2136948e-05,0.0018337634,0.51571113,-3.4316605e-05,4.9479508e-05,0.50006601,-2.179657e-06
3.8984364,1.0036213,-3.1856963e-05,0.0018299345,0.51569643,-3.4020313e-05,4.9134343e-05,0.50006298,-2.1633502e-06
3.9033209,1.0018673,-3.1598836e-05,0.0018337125,0.51571303,-3.3781936e-05,4.869321e-05,0.50006544,-2.1830996e-06
3.907859,1.000747,-3.1366293e-05,0.0018360276,0.51572349,-3.3562003e-05,4.8314107e-05,0.50006688,-2.1957106e-06
3.9131499,1.000616,-3.1110336e-05,0.0018359664,0.51572424,-3.3307508e-05,4.7940722e-05,0.50006659,-2.1971719e-06
3.9195629,1.0012979,-3.0812228e-05,0.0018339193,0.51571696,-3.3001698e-05,4.7539079e-05,0.50006482,-2.1894698e-06
3.9260896,1.0033712,-3.0527391e-05,0.0018285975,0.51569612,-3.2693482e-05,4.7211926e-05,0.50006071,-2.1660905e-06
3.931488,1.0029605,-3.0269829e-05,0.0018291964,0.5156996,-3.2440533e-05,4.682509e-05,0.50006088,-2.1707042e-06
3.9360189,1.0011056,-3.0038006e-05,0.0018332513,0.51571723,-3.2229597e-05,4.6417778e-05,0.50006357,-2.1915914e-06
3.9408066,1.0005803,-2.9810829e-05,0.0018341654,0.51572189,-3.2008326e-05,4.6070088e-05,0.50006401,-2.1974977e-06
3.9467109,1.0007906,-2.954251e-05,0.0018332783,0.51571929,-3.1737623e-05,4.5692511e-05,0.5000631,-2.1951129e-06
3.953426,1.0022948,-2.92545e-05,0.0018292992,0.51570399,-3.1432646e-05,4.5338133e-05,0.50005996,-2.1781461e-06
3.9582463,1.0011373,-2.9024153e-05,0.0018317054,0.51571482,-3.1215329e-05,4.4960711e-05,0.50006146,-2.1911757e-06
3.9630665,1.000607,-2.8802432e-05,0.0018326391,0.51571954,-3.0999571e-05,4.4620672e-05,0.50006192,-2.1971382e-06
3.9689193,1.0007978,-2.8544702e-05,0.0018318135,0.51571715,-3.0739675e-05,4.4257549e-05,0.50006107,-2.1949734e-06
3.9755458,1.0021556,-2.8268503e-05,0.0018281982,0.51570331,-3.044816e-05,4.3914331e-05,0.50005819,-2.179657e-06
3.9815764,1.0036015,-2.8021935e-05,0.0018244174,0.51568868,-3.0185285e-05,4.3617241e-05,0.50005523,-2.1633502e-06
3.9864609,1.0018476,-2.7790662e-05,0.0018282341,0.51570533,-2.9973761e-05,4.3214741e-05,0.50005775,-2.1830996e-06
3.990999,1.0007274,-2.7582899e-05,0.0018305848,0.51571584,-2.977861e-05,4.2871289e-05,0.50005923,-2.1957106e-06
3.9962899,1.0005965,-2.7355631e-05,0.0018305648,0.51571665,-2.9552803e-05,4.2539175e-05,0.500059,-2.1971719e-06
4.002703,1.0012787,-2.7092004e-05,0.0018285674,0.51570944,-2.9281474e-05,4.2187138e-05,0.5000573,-2.1894698e-06
4.0092297,1.0033521,-2.6841934e-05,0.0018232956,0.51568867,-2.9008025e-05,4.1910002e-05,0.50005326,-2.1660905e-06
4.014628,1.0029415,-2.6612882e-05,0.0018239354,0.5156922,-2.8783586e-05,4.1564183e-05,0.50005349,-2.1707042e-06
4.0191589,1.0010868,-2.6404818e-05,0.0018280245,0.51570989,-2.859641e-05,4.1191053e-05,0.50005623,-2.1915914e-06
4.0239466,1.0005616,-2.6202579e-05,0.0018289745,0.5157146,-2.8400077e-05,4.0879239e-05,0.50005671,-2.1974977e-06
4.029851,1.000772,-2.596478e-05,0.0018281314,0.51571205,-2.8159893e-05,4.0545567e-05,0.50005587,-2.1951129e-06
4.0365661,1.0022764,-2.5711165e-05,0.0018242018,0.51569683,-2.7889311e-05,4.0240673e-05,0.50005279,-2.1781461e-06
4.0413863,1.0011191,-2.5505304e-05,0.0018266431,0.51570771,-2.769648e-05,3.9898477e-05,0.50005435,-2.1911757e-06
4.0462065,1.0005889,-2.53079e-05,0.0018276119,0.51571248,-2.7505039e-05,3.9593421e-05,0.50005485,-2.1971382e-06
4.0520593,1.0007798,-2.507947e-05,0.0018268284,0.51571014,-2.7274443e-05,3.927245e-05,0.50005406,-2.1949734e-06
4.0586858,1.0021378,-2.4836148e-05,0.0018232604,0.51569637,-2.7015805e-05,3.897653e-05,0.50005125,-2.179657e-06
4.0647164,1.0035838,-2.4619229e-05,0.0018195223,0.5156818,-2.6782579e-05,3.8722094e-05,0.50004835,-2.1633501e-06
4.0696009,1.0018301,-2.4411782e-05,0.0018233732,0.5156985,-2.6594882e-05,3.8353871e-05,0.50005092,-2.1830996e-06
4.0741391,1.00071,-2.4226007e-05,0.0018257555,0.51570906,-2.6421718e-05,3.8042051e-05,0.50005245,-2.1957106e-06
4.0794299,1.0005793,-2.4024193e-05,0.0018257722,0.51570991,-2.6221365e-05,3.7746557e-05,0.50005226,-2.1971719e-06
4.085843,1.0012616,-2.379116e-05,0.0018238187,0.51570277,-2.598063e-05,3.7438533e-05,0.50005063,-2.1894698e-06
4.0923697,1.0033352,-2.3571938e-05,0.0018185914,0.51568206,-2.5738028e-05,3.7205776e-05,0.50004665,-2.1660905e-06
4.097768,1.0029247,-2.3368182e-05,0.0018192676,0.51568564,-2.5538886e-05,3.689635e-05,0.50004693,-2.1707042e-06
4.1022989,1.0010701,-2.3181199e-05,0.001823387,0.51570337,-2.537279e-05,3.6553546e-05,0.50004971,-2.1915914e-06
4.1070867,1.000545,-2.3001087e-05,0.0018243688,0.51570813,-2.5198585e-05,3.6273565e-05,0.50005024,-2.1974977e-06
4.112991,1.0007556,-2.2790366e-05,0.0018235646,0.51570564,-2.4985478e-05,3.5978849e-05,0.50004946,-2.1951129e-06
4.1197061,1.0022601,-2.256727e-05,0.001819679,0.51569048,-2.4745416e-05,3.5717859e-05,0.50004644,-2.1781461e-06
4.1245263,1.0011029,-2.2383134e-05,0.0018221516,0.5157014,-2.457431e-05,3.5406918e-05,0.50004804,-2.1911757e-06
4.1293466,1.0005728,-2.2207306e-05,0.0018231514,0.51570621,-2.4404444e-05,3.5132902e-05,0.50004858,-2.1971382e-06
4.1351994,1.0007639,-2.2004872e-05,0.0018224053,0.51570393,-2.4199845e-05,3.4849331e-05,0.50004785,-2.1949733e-06
4.1418259,1.002122,-2.1790721e-05,0.0018188793,0.51569022,-2.3970378e-05,3.4595377e-05,0.5000451,-2.179657e-06
4.1478565,1.0035682,-2.1600108e-05,0.001815179,0.51567569,-2.3763458e-05,3.4378786e-05,0.50004225,-2.1633501e-06
4.152741,1.0018146,-2.1413802e-05,0.0018190603,0.51569244,-2.3596901e-05,3.4040977e-05,0.50004486,-2.1830996e-06
4.1572791,1.0006946,-2.1247536e-05,0.0018214707,0.51570303,-2.3443247e-05,3.3757222e-05,0.50004643,-2.1957106e-06
4.16257,1.0005639,-2.1068306e-05,0.0018215199,0.51570394,-2.3265478e-05,3.3494218e-05,0.50004629,-2.1971719e-06
4.168983,1.0012464,-2.0862418e-05,0.0018196055,0.51569685,-2.3051888e-05,3.3225246e-05,0.5000447,-2.1894698e-06
4.1755098,1.0033202,-2.0670566e-05,0.0018144175,0.51567619,-2.2836657e-05,3.3031865e-05,0.50004078,-2.1660905e-06
4.1809081,1.0029098,-2.0489255e-05,0.001815126,0.51567982,-2.2659959e-05,3.2754728e-05,0.50004111,-2.1707042e-06
4.185439,1.0010553,-2.0320977e-05,0.0018192723,0.51569759,-2.2512568e-05,3.2438833e-05,0.50004393,-2.1915914e-06
4.1902267,1.0005303,-2.0160497e-05,0.0018202824,0.51570239,-2.2357995e-05,3.2187096e-05,0.5000445,-2.1974977e-06
4.196131,1.000741,-1.9973801e-05,0.0018195127,0.51569994,-2.2168914e-05,3.1926943e-05,0.50004376,-2.1951129e-06
4.2028462,1.0022457,-1.9777783e-05,0.001815666,0.51568484,-2.1955929e-05,3.1704909e-05,0.5000408,-2.1781461e-06
4.2076664,1.0010885,-1.9612924e-05,0.0018181664,0.5156958,-2.18041e-05,3.1421699e-05,0.50004244,-2.1911757e-06
4.2124866,1.0005586,-1.9456239e-05,0.0018191937,0.51570065,-2.1653377e-05,3.1175223e-05,0.50004302,-2.1971382e-06
4.2183394,1.0007498,-1.9276872e-05,0.0018184808,0.51569841,-2.1471845e-05,3.0924835e-05,0.50004233,-2.1949733e-06
4.2249659,1.002108,-1.9088602e-05,0.001814992,0.51568475,-2.1268259e-05,3.0708116e-05,0.50003963,-2.179657e-06
4.2309965,1.0035543,-1.8921331e-05,0.0018113253,0.51567028,-2.1084681e-05,3.0525105e-05,0.50003683,-2.1633501e-06
4.235881,1.0018008,-1.8753782e-05,0.0018152336,0.51568706,-2.0936881e-05,3.021428e-05,0.50003948,-2.1830996e-06
4.2404192,1.0006809,-1.8604826e-05,0.0018176689,0.51569769,-2.0800536e-05,2.9955427e-05,0.50004108,-2.1957106e-06
4.24571,1.0005504,-1.8445634e-05,0.0018177469,0.51569864,-2.0642806e-05,2.9721251e-05,0.50004098,-2.1971719e-06
4.2521231,1.0012329,-1.8263831e-05,0.0018158671,0.51569159,-2.0453301e-05,2.9486928e-05,0.50003945,-2.1894698e-06
4.2586498,1.0033069,-1.8096264e-05,0.0018107141,0.51567099,-2.0262354e-05,2.9328484e-05,0.50003558,-2.1660905e-06
4.2640481,1.0028966,-1.7934868e-05,0.0018114512,0.51567466,-2.0105572e-05,2.9079996e-05,0.50003595,-2.1707042e-06
4.268579,1.0010422,-1.7783185e-05,0.0018156214,0.51569246,-1.9974776e-05,2.8787976e-05,0.5000388,-2.1915914e-06
4.2733668,1.0005173,-1.7640124e-05,0.0018166566,0.51569729,-1.9837622e-05,2.8561299e-05,0.5000394,-2.1974977e-06
4.2792711,1.0007281,-1.7474746e-05,0.0018159176,0.51569489,-1.9669859e-05,2.8331813e-05,0.50003871,-2.1951129e-06
4.2859862,1.0022329,-1.7302753e-05,0.0018121054,0.51567983,-1.9480899e-05,2.8144342e-05,0.5000358,-2.1781461e-06
4.2908064,1.0010758,-1.7154997e-05,0.0018146304,0.51569083,-1.9346173e-05,2.7885738e-05,0.50003747,-2.1911757e-06
4.2956267,1.0005459,-1.7015298e-05,0.0018156821,0.51569572,-1.9212436e-05,2.7663697e-05,0.50003809,-2.1971382e-06
4.3014795,1.0007372,-1.6856396e-05,0.0018149987,0.51569352,-1.9051369e-05,2.7442752e-05,0.50003744,-2.1949733e-06
4.308106,1.0020956,-1.6691091e-05,0.0018115429,0.51567991,-1.8870748e-05,2.7259069e-05,0.50003479,-2.179657e-06
4.3141366,1.003542,-1.654453e-05,0.001807906,0.51566547,-1.870788e-05,2.7105852e-05,0.50003203,-2.1633501e-06
4.3190211,1.0017886,-1.6393624e-05,0.0018118383,0.51568229,-1.8576723e-05,2.6818969e-05,0.50003471,-2.1830996e-06
4.3235592,1.0006687,-1.6260025e-05,0.0018142957,0.51569295,-1.8455736e-05,2.6582212e-05,0.50003634,-2.1957106e-06
4.3288501,1.0005383,-1.6118613e-05,0.0018143993,0.51569393,-1.8315785e-05,2.6373613e-05,0.50003628,-2.1971719e-06
4.3352631,1.001221,-1.595818e-05,0.0018125502,0.51568693,-1.814765e-05,2.6170033e-05,0.50003479,-2.1894698e-06
4.3417899,1.003295,-1.581216e-05,0.0018074282,0.51566637,-1.7978251e-05,2.6042587e-05,0.50003096,-2.1660905e-06
4.3471882,1.0028848,-1.5668433e-05,0.0018081908,0.51567008,-1.7839138e-05,2.5819519e-05,0.50003137,-2.1707042e-06
4.3517191,1.0010305,-1.5531475e-05,0.0018123821,0.51568791,-1.7723067e-05,2.5548682e-05,0.50003425,-2.1915914e-06
4.3565068,1.0005057,-1.5403871e-05,0.0018134395,0.51569277,-1.7601369e-05,2.534424e-05,0.50003488,-2.1974977e-06
4.3624111,1.0007166,-1.5257406e-05,0.0018127277,0.51569041,-1.7452519e-05,2.5141964e-05,0.50003423,-2.1951129e-06
4.3691263,1.0022215,-1.5106731e-05,0.0018089463,0.51567539,-1.7284877e-05,2.4985161e-05,0.50003136,-2.1781461e-06
4.3739465,1.0010645,-1.497415e-05,0.001811493,0.51568642,-1.7165326e-05,2.4748387e-05,0.50003306,-2.1911757e-06
4.3787667,1.0005347,-1.4849521e-05,0.0018125665,0.51569134,-1.7046659e-05,2.4548027e-05,0.50003371,-2.1971382e-06
4.3846195,1.0007261,-1.4708778e-05,0.0018119092,0.51568918,-1.6903752e-05,2.4353205e-05,0.5000331,-2.1949733e-06
4.391246,1.0020846,-1.4563849e-05,0.0018084827,0.51567561,-1.6743506e-05,2.4198836e-05,0.50003049,-2.179657e-06
4.3972766,1.0035311,-1.4435663e-05,0.0018048722,0.51566121,-1.6599013e-05,2.4072053e-05,0.50002776,-2.1633501e-06
4.4021611,1.0017777,-1.4299523e-05,0.0018088257,0.51567806,-1.6482623e-05,2.3806414e-05,0.50003047,-2.1830996e-06
4.4066993,1.000658,-1.4179552e-05,0.0018113027,0.51568875,-1.6375263e-05,2.358926e-05,0.50003214,-2.1957106e-06
4.4119901,1.0005276,-1.4053915e-05,0.001811429,0.51568976,-1.6251086e-05,2.3403355e-05,0.50003211,-2.1971719e-06
4.4184032,1.0012104,-1.3912443e-05,0.0018096073,0.5156828,-1.6101912e-05,2.3227053e-05,0.50003066,-2.1894698e-06
4.4249299,1.0032845,-1.3785541e-05,0.0018045127,0.51566227,-1.5951631e-05,2.3127111e-05,0.50002686,-2.1660905e-06
4.4303282,1.0028744,-1.3657492e-05,0.0018052978,0.51566601,-1.5828196e-05,2.2926597e-05,0.5000273,-2.1707042e-06
4.4348591,1.0010202,-1.3533599e-05,0.001809508,0.51568387,-1.572519e-05,2.2674555e-05,0.50003021,-2.1915914e-06
4.4396469,1.0004954,-1.3419708e-05,0.0018105851,0.51568876,-1.5617205e-05,2.248984e-05,0.50003087,-2.1974977e-06
4.4455512,1.0007064,-1.3290025e-05,0.0018098975,0.51568643,-1.5485137e-05,2.2311708e-05,0.50003025,-2.1951129e-06
4.4522663,1.0022114,-1.3158263e-05,0.0018061432,0.51567146,-1.5336409e-05,2.2182114e-05,0.50002742,-2.1781461e-06
4.4570865,1.0010545,-1.3039147e-05,0.0018087094,0.51568251,-1.5230323e-05,2.1964711e-05,0.50002915,-2.1911757e-06
4.4619068,1.0005248,-1.292789e-05,0.001809802,0.51568745,-1.5125028e-05,2.1783587e-05,0.50002982,-2.1971382e-06
4.4677596,1.0007163,-1.2803259e-05,0.0018091679,0.51568533,-1.4998232e-05,2.1611944e-05,0.50002925,-2.1949733e-06
4.4743861,1.0020748,-1.2676408e-05,0.0018057674,0.51567179,-1.4856065e-05,2.1483582e-05,0.50002667,-2.179657e-06
4.4804167,1.0035214,-1.2564526e-05,0.0018021804,0.51565743,-1.4727876e-05,2.1380255e-05,0.50002398,-2.1633501e-06
4.4853012,1.0017681,-1.2441488e-05,0.0018061528,0.5156743,-1.4624588e-05,2.1133464e-05,0.50002672,-2.1830995e-06
4.4898393,1.0006484,-1.2333608e-05,0.0018086472,0.51568501,-1.4529318e-05,2.0933704e-05,0.50002841,-2.1957106e-06
4.4951302,1.0005181,-1.2221967e-05,0.0018087936,0.51568606,-1.4419139e-05,2.0767935e-05,0.5000284,-2.1971719e-06
4.5015432,1.001201,-1.2097319e-05,0.001806996,0.51567913,-1.4286788e-05,2.0615835e-05,0.50002699,-2.1894697e-06
4.50807,1.0032752,-1.198738e-05,0.0018019259,0.51565864,-1.415347e-05,2.0540296e-05,0.50002323,-2.1660905e-06
4.5134683,1.0028652,-1.1873241e-05,0.001802731,0.51566241,-1.4043945e-05,2.0359793e-05,0.50002369,-2.1707042e-06
4.5179992,1.001011,-1.176094e-05,0.0018069579,0.51568029,-1.3952531e-05,2.0124428e-05,0.50002663,-2.1915914e-06
4.5227869,1.0004863,-1.1659216e-05,0.0018080525,0.5156852,-1.3856714e-05,1.9957218e-05,0.50002731,-2.1974977e-06
4.5286912,1.0006974,-1.1544423e-05,0.0018073863,0.5156829,-1.3739536e-05,1.9800506e-05,0.50002672,-2.1951129e-06
4.5354064,1.0022025,-1.1429444e-05,0.0018036561,0.51566796,-1.360759e-05,1.9695054e-05,0.50002392,-2.1781461e-06
4.5402266,1.0010456,-1.1322274e-05,0.0018062395,0.51567904,-1.351345e-05,1.9494838e-05,0.50002568,-2.1911757e-06
4.5450468,1.000516,-1.1222881e-05,0.0018073492,0.51568401,-1.3420019e-05,1.9330781e-05,0.50002638,-2.1971382e-06
4.5508996,1.0007075,-1.1112546e-05,0.0018067357,0.51568191,-1.3307519e-05,1.9179704e-05,0.50002583,-2.1949733e-06
4.5575261,1.0020662,-1.1001736e-05,0.0018033583,0.51566841,-1.3181393e-05,1.9074419e-05,0.50002329,-2.179657e-06
4.5635567,1.0035128,-1.0904319e-05,0.0017997921,0.51565407,-1.3067669e-05,1.8991902e-05,0.50002062,-2.1633501e-06
4.5684412,1.0017596,-1.0792906e-05,0.0018037811,0.51567097,-1.2976006e-05,1.8761835e-05,0.50002339,-2.1830995e-06
4.5729794,1.0006399,-1.0695754e-05,0.001806291,0.5156817,-1.2891464e-05,1.8577507e-05,0.5000251,-2.1957106e-06
4.5782702,1.0005097,-1.0596532e-05,0.0018064552,0.51568277,-1.2793704e-05,1.8429605e-05,0.50002512,-2.1971719e-06
4.5846833,1.0011927,-1.0486811e-05,0.0018046792,0.51567587,-1.267628e-05,1.8298979e-05,0.50002373,-2.1894697e-06
4.59121,1.003267,-1.0391922e-05,0.0017996307,0.51565541,-1.2558013e-05,1.8245091e-05,0.50002,-2.1660905e-06
4.5966083,1.002857,-1.0290126e-05,0.0018004536,0.51565921,-1.246083e-05,1.8082345e-05,0.50002049,-2.1707042e-06
4.6011392,1.0010028,-1.018811e-05,0.0018046952,0.51567711,-1.2379702e-05,1.7861776e-05,0.50002345,-2.1915913e-06
4.605927,1.0004782,-1.0097182e-05,0.0018058053,0.51568204,-1.229468e-05,1.7710096e-05,0.50002416,-2.1974977e-06
4.6118313,1.0006893,-9.995601e-06,0.0018051582,0.51567977,-1.2190714e-05,1.757239e-05,0.50002359,-2.1951129e-06
4.6185464,1.0021945,-9.8955114e-06,0.0018014494,0.51566486,-1.2073658e-05,1.748836e-05,0.50002082,-2.1781461e-06
4.6233666,1.0010377,-9.7989422e-06,0.001804048,0.51567596,-1.1990118e-05,1.7303393e-05,0.5000226,-2.1911757e-06
4.6281869,1.0005081,-9.7100754e-06,0.0018051729,0.51568095,-1.1907214e-05,1.715448e-05,0.50002332,-2.1971382e-06
4.6340397,1.0006997,-9.6124241e-06,0.0018045776,0.51567887,-1.1807397e-05,1.702165e-05,0.5000228,-2.1949733e-06
4.6406662,1.0020585,-9.5158464e-06,0.0018012207,0.5156654,-1.1695503e-05,1.6936839e-05,0.50002028,-2.179657e-06
4.6466968,1.0035052,-9.431265e-06,0.0017976729,0.51565109,-1.1594615e-05,1.6872787e-05,0.50001765,-2.1633501e-06
4.6515813,1.001752,-9.330167e-06,0.0018016769,0.51566801,-1.1513267e-05,1.6657558e-05,0.50002043,-2.1830995e-06
4.6561194,1.0006324,-9.2425326e-06,0.0018042004,0.51567877,-1.1438243e-05,1.6486924e-05,0.50002216,-2.1957106e-06
4.6614103,1.0005022,-9.1543301e-06,0.0018043805,0.51567985,-1.1351502e-05,1.6354873e-05,0.5000222,-2.1971719e-06
4.6678233,1.0011853,-9.0578527e-06,0.0018026235,0.51567298,-1.1247322e-05,1.6243301e-05,0.50002084,-2.1894697e-06
4.6743501,1.0032596,-8.9763185e-06,0.0017975942,0.51565255,-1.1142409e-05,1.6208624e-05,0.50001714,-2.1660905e-06
4.6797484,1.0028497,-8.885473e-06,0.0017984329,0.51565637,-1.1056177e-05,1.6061632e-05,0.50001765,-2.1707042e-06
4.6842793,1.0009956,-8.7925832e-06,0.0018026876,0.51567429,-1.0984175e-05,1.5854191e-05,0.50002063,-2.1915913e-06
4.689067,1.000471,-8.7112341e-06,0.0018038115,0.51567924,-1.0908732e-05,1.5716292e-05,0.50002136,-2.1974977e-06
